383,0.43,-0.62,1.02,145.94,-206.54,45.23
EXIT,26
BEGIN,34565,14
3,0.91,-0.60,-0.45,98.63,-30.94,25.02
18,1.02,-0.53,-0.32,98.45,-33.02,30.03
34,1.01,-0.56,-0.37,118.84,-45.47,39.18
50,1.05,-0.59,-0.26,133.61,-49.68,54.08
65,0.87,-0.51,-0.28,146.36,-54.81,62.26
80,0.85,-0.41,-0.11,156.25,-60.97,43.21
95,0.84,-0.39,-0.21,157.23,-74.16,36.99
111,0.86,-0.43,-0.13,146.24,-71.11,34.61
126,0.89,-0.42,-0.08,139.16,-70.07,31.56
141,0.97,-0.45,-0.00,142.21,-69.82,44.19
157,0.92,-0.43,0.00,149.78,-78.61,48.10
172,0.88,-0.42,0.01,154.97,-74.16,48.83
187,0.88,-0.42,0.05,156.74,-66.41,50.35
202,0.87,-0.41,0.07,162.41,-56.52,51.33
